FilePath|Title|Author|Originator|Revision Number|Creation Time|Part Number|Material|Designer|Mass|TotalMass|PRODHIERARCHY|MATGROUP|MATERIALTYPE|MATDESC1|MATDESC2|MATDESC3|EXTMATGROUP|TITLE1|TITLE2|TITLE3|RAD1|RAD2|RAD3|TECHDESC|ALLViewScales|CLASSIFICATION|DATE CREATED|PaperSIZE|REVISIONCURRENT|LAB_OFFICE|UNIT_OF_MEASURE|Description|NETWEIGHT|DRAWNDATE|HDMATWT
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\Transport\AX08-100234115.ipt|Title doest not exist|Author doest not exist|not_found|Revision Number doest not exist|4/23/2019 12:00:00 AM|AX08-100234115|ASTM A36|manhensesi|42627.1836371019|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|TRANSPORT SUPPORT|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|8 x 570 x 1200|not_found|not_found|not_found|8 x 570 x 1200|not_found|RESTRICTED|2019-04-23|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|42,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100012980.ipt|AX00-100012980|T. Neubert|not_found|Revision Number doest not exist|6/9/2013 12:00:00 AM|AX00-100012980|Concrete|T. Neubert|2868617.18516664|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|CONCRETE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME|not_found|RESTRICTED|2013-06-09|not_found|02|135 - Mining Screens - Global|EA|Concrete Long Beam LH|not_found|not_found|1480,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100013000.ipt|AX00-100013000|manhensesi|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100013000|S235J2|T. Neubert|10028.96375|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|1423x90x10|not_found|not_found|not_found|LONG BEAM MF3085-2_25_15|not_found|RESTRICTED|2018-10-11|not_found|02|135 - Mining Screens - Global|EA|Long Beam T Bar Disch|not_found|not_found|12.1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100013010.ipt|AX00-100013010|manhensesi|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100013010|S235J2|T. Neubert|77636.5|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|2550x430x10|not_found|not_found|not_found|PEDESTAL BIG|not_found|RESTRICTED|2018-10-11|not_found|02|135 - Mining Screens - Global|EA|Pedestal Big Feed Bar Trans|not_found|not_found|86.1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100013023.ipt|AX00-100013023|manhensesi|not_found|1|12/20/2011 12:00:00 AM|AX00-100013023|S235J2|T. Neubert|92957.2687239692|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|2444x565x10|not_found|not_found|not_found|BRACING MF3085-2_25_15|not_found|RESTRICTED|2018-10-11|not_found|02|135 - Mining Screens - Global|EA|Cross Beam Feed Diagonal Support R|not_found|not_found|111.9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100014710.ipt|MM0379129|manhensesi|not_found|Revision Number doest not exist|8/23/2018 12:00:00 AM|AX00-100014710|ASTM A36|manhensesi|2125.3875|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|245 x 140 x 10|not_found|not_found|not_found|245 x 140 x 10|not_found|RESTRICTED|2018-08-23|not_found|01|135 - Mining Screens - Global|EA|Description doest not exist|not_found|not_found|2,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100015199.ipt|Title doest not exist|manhensesi|not_found|Revision Number doest not exist|2/15/2019 12:00:00 AM|AX00-100015199|ASTM A36|manhensesi|7859.31421797605|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|SPRING PLATE BASE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|260 x 270 x 15|not_found|not_found|not_found|260 x 270 x 15|not_found|RESTRICTED|2019-02-15|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|7,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2018_MF3085-2_25_15\AX00-100015252.ipt|AX00-100015252|manhensesi|not_found|Revision Number doest not exist|3/14/2019 12:00:00 AM|AX00-100015252|S235J2|manhensesi|148762.702161905|not_found|M38140 - Standard Screen and Vibrating Spares|EG - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|BASE PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|ISOFRAME 4 SPRINGS|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|EA|Spring Base - Ground Plate (4 Springs)|not_found|not_found|149,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF1861-2_25_15\AX00-100021843.ipt|AX00-100021843|manhensesi|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100021843|S235J2|T. Neubert|53442.6689903408|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|1635 x 430 x 10|not_found|not_found|not_found|1635 x 430 x 10|not_found|RESTRICTED|2020-01-14|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Big Feed Plate|not_found|not_found|53,443 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF1861-2_25_15\AX00-100021851.ipt|AX00-100021851|manhensesi|not_found|Revision Number doest not exist|11/11/2011 12:00:00 AM|AX00-100021851|S235J2|T. Neubert|26178.6698173869|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|880 x 260 x 15|not_found|not_found|not_found|880 x 260 x 15|not_found|RESTRICTED|2020-01-14|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Small Disch Plate|not_found|not_found|26,179 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF1861-2_25_15\AX00-100021858.ipt|AX00-100021858|manhensesi|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100021858|S235J2|T. Neubert|8453.46875|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|1200 x 90 x 10|not_found|not_found|not_found|1200 x 90 x 10|not_found|RESTRICTED|2020-01-14|not_found|01|135 - Mining Screens - Global|not_found|Long Beam T Bar Feed|not_found|not_found|8,453 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF1861-2_25_15\AX00-100021870.ipt|AX00-100021870|manhensesi|not_found|1|12/20/2011 12:00:00 AM|AX00-100021870|S235J2|T. Neubert|173446.881372508|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BENT PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|3230 x 685 x 10|not_found|not_found|not_found|3230 x 685 x 10|not_found|RESTRICTED|2020-01-15|not_found|01|135 - Mining Screens - Global|not_found|Cross Beam Feed Bottom Support|not_found|not_found|173,447 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF1861-2_25_15\AX00-100021876.ipt|AX00-100021876|manhensesi|not_found|1|12/20/2011 12:00:00 AM|AX00-100021876|S235J2|T. Neubert|173446.881372508|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|BENT PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|3230 x 685 x 10|not_found|not_found|not_found|3230 x 685 x 10|not_found|RESTRICTED|2020-01-15|not_found|01|135 - Mining Screens - Global|not_found|Cross Beam Feed Top Support|not_found|not_found|173,447 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022017.ipt|AX00-100022017.ipt|manhensesi|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|AX00-100022017|S235J2|T. Neubert|85231.375|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|LONG BEAM MF3685-2|not_found|RESTRICTED|2020-10-22|not_found|01|135 - Mining Screens - Global|EA|Long Beam Bottom Plate Feed|not_found|not_found|85,231 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022023.ipt|AX00-100022023.ipt|manhensesi|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|AX00-100022023|S235J2|T. Neubert|320242.20915739|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|LONG BEAM MF3685-2|not_found|RESTRICTED|2020-10-23|not_found|01|135 - Mining Screens - Global|EA|Long Beam Side Plate|not_found|not_found|320,242 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022029.ipt|AX00-100022029.ipt|manhensesi|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100022029|S235J2|T. Neubert|472162.829533527|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|PEDESTAL BIG|not_found|RESTRICTED|2020-10-22|not_found|01|135 - Mining Screens - Global|UNIT_OF_MEASURE doest not exist|Pedestal Big Feed Bar Long|not_found|not_found|472,163 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022037.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|AX00-100022037|S235J2|T. Neubert|176622.6085796|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Disch Ground Plate|not_found|not_found|149,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022049.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|1/23/2012 12:00:00 AM|AX00-100022049|S235J2|T. Neubert|203877.704401399|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|ISOFRAME 4 SPRINGS|not_found|RESTRICTED|2012-01-23|not_found|01|135 - Mining Screens - Global|not_found|Spring Base Feed Ground Plate|not_found|not_found|149,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2020_MF3685-2_25_15\AX00-100022055.ipt|AX00-100022055.ipt|manhensesi|not_found|1|12/21/2011 12:00:00 AM|AX00-100022055|S235J2|T. Neubert|42512.2882723528|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|BRACING MF3685-2|not_found|RESTRICTED|2020-10-23|not_found|01|135 - Mining Screens - Global|EA|Cross Beam Feed Plate|not_found|not_found|42,512 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_LH3073-1\MM0411569.ipt|MM0411569|manvandemo|not_found|Revision Number doest not exist|4/13/2022 12:00:00 AM|MM0411569|ASTM A36|manvandemo|4007.5326795983|not_found|M38140 - Standard Screen and Vibrating Spares|MB - METAL FABRICATION - WELDED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|3 x 175 x 985|not_found|not_found|not_found|3 x 175 x 985|not_found|RESTRICTED|2022-04-13|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|4,008 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_RF1848-2\cross beam feed\AX00-100050790.ipt|AX00-100050790|manimpest|not_found|1|12/20/2011 12:00:00 AM|AX00-100050790|S235J2|T. Neubert|173446.881372508|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|10x685x3230|not_found|not_found|not_found|10x685x3230|not_found|RESTRICTED|2022-02-02|not_found|01|135 - Mining Screens - Global|EA|Cross Beam Feed Bottom Support|not_found|not_found|173,447 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_RF1848-2\cross beam feed\AX00-100050796.ipt|AX00-100050796|manimpest|not_found|1|12/20/2011 12:00:00 AM|AX00-100050796|S235J2|T. Neubert|118667.594858475|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|10x685x2210|not_found|not_found|not_found|10x685x2210|not_found|RESTRICTED|2022-02-02|not_found|01|135 - Mining Screens - Global|EA|Cross Beam Feed Short Support|not_found|not_found|118,668 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_RF1848-2\long beam\AX00-100050770.ipt|AX00-100050770|manimpest|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100050770|S235J2|T. Neubert|9795.81875|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|FLAT BAR|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|10x90x1390|not_found|not_found|not_found|10x90x1390|not_found|RESTRICTED|2022-02-02|not_found|01|135 - Mining Screens - Global|EA|Long Beam T Bar Disch|not_found|not_found|9,796 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_RF1848-2\pedestal big feed\AX00-100050764.ipt|AX00-100050764|manimpest|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|AX00-100050764|S235J2|T. Neubert|154534.559533527|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|10x1338x1530|not_found|not_found|not_found|10x1338x1530|not_found|RESTRICTED|2022-02-02|not_found|01|135 - Mining Screens - Global|EA|Pedestal Big Feed Bar Long|not_found|not_found|154,535 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\2022_RF1848-2\pedestal small feed\AX00-100050778.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|11/11/2011 12:00:00 AM|AX00-100050778|S235J2|T. Neubert|26178.6698173869|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PEDESTAL|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|SMALL 2 SPRINGS H=155|not_found|RESTRICTED|2011-11-11|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Small Feed Plate|not_found|not_found|26,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\BRACING_LONGITUDINAL\AX00-100010862.ipt|AX00-100010862|manimpest|not_found|Revision Number doest not exist|9/1/2017 12:00:00 AM|AX00-100010862|ASTM A36|manimpest|12985.8450699204|not_found|M36051 - HRC Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|PLATE|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|12 x 350 x 400|not_found|not_found|not_found|12 x 350 x 400|not_found|RESTRICTED|2017-09-01|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|13,0 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\concrete\AX00-100012231.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|6/9/2013 12:00:00 AM|AX00-100012231|Concrete|T. Neubert|3006610.38516664|not_found|M38140 - Standard Screen and Vibrating Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|not_found|CONCRETE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|ISOFRAME|not_found|RESTRICTED|2013-06-09|not_found|01|135 - Mining Screens - Global|not_found|Concrete Long Beam RH|not_found|not_found|1523.8 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\cross beam disch\Cross Beam Disch - Plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|6/5/2014 12:00:00 AM|-|S235J2|T. Neubert|3973.2427747217|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|260x140-4 x D21-200x 80|not_found|RESTRICTED|2014-06-05|not_found|01|135 - Mining Screens - Global|not_found|Cross Beam Disch Plate|not_found|not_found|3,973 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\cross beam feed\Cross Beam Feed - Plate.ipt|Title doest not exist|T. Neubert|not_found|1|12/21/2011 12:00:00 AM|-|S235J2|T. Neubert|45051.6543947629|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|BRACING MF2461-2 25-15|not_found|RESTRICTED|2011-12-21|not_found|01|135 - Mining Screens - Global|not_found|Cross Beam Feed Plate|not_found|not_found|45,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\DELETE\AX00-100010959.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|5/12/2014 12:00:00 AM|AX00-100010959|Steel, Mild|T. Neubert|386.045263585858|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|THREADED ROD|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|DENOMINAÇÃO HD MATERIAL|TITLE3 doest not exist|not_found|not_found|not_found|DIN 976 - M20 x 192|not_found|RESTRICTED|2014-05-12|not_found|01|135 - Mining Screens - Global|not_found|Threaded Rod|not_found|not_found|0,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\DELETE\MM0606723_Pin.ipt|Title doest not exist|T. Neubert|not_found|1|12/7/2011 12:00:00 AM|MM0606723|Steel, Mild|T. Neubert|148.197542778976|not_found|M38140 - Standard Screen and Vibrating Spares|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|not_found|RESTRICTED|2011-12-07|not_found|01|not_found|not_found|Pin|not_found|not_found|0,1 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\long beam\AX00-100010985.ipt|Title doest not exist|manimpest|not_found|01|9/11/2017 12:00:00 AM|AX00-100010985|ASTM A36|manimpest|11491.366447954|not_found|M36051 - HRC Spares|EG - MACHINES & OTHER DEVICES - FEEDERS & SCREENS|YHAM - DESIGN MATERIAL|RIB|not_found|not_found|Z273 - MULTIFLO|TITLE1 doest not exist|not_found|12 x 600 x 600|not_found|not_found|not_found|12 x 600 x 600|not_found|RESTRICTED|2017-09-11|not_found|01|135 - Mining Screens - Global|mm|Description doest not exist|not_found|not_found|11,5 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\long beam\long beam - bottom plate disch.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|-|S235J2|T. Neubert|66969.92|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|LONG BEAM MF2461-2|not_found|RESTRICTED|2011-12-16|not_found|01|135 - Mining Screens - Global|not_found|Long Beam Bottom Plate Disch|not_found|not_found|56,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\long beam\long beam - bottom plate feed.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|-|S235J2|T. Neubert|80168.125|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|LONG BEAM MF2461-2|not_found|RESTRICTED|2011-12-16|not_found|01|135 - Mining Screens - Global|not_found|Long Beam Bottom Plate Feed|not_found|not_found|48,6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\long beam\long beam - side plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|-|S235J2|T. Neubert|313051.60915739|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|LONG BEAM MF2461-2|not_found|RESTRICTED|2011-12-16|not_found|01|135 - Mining Screens - Global|not_found|Long Beam Side Plate|not_found|not_found|232,4 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\long beam\long beam - T plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/16/2011 12:00:00 AM|Long Beam T Plate|S235J2|T. Neubert|229954.466561578|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|not_found|TITLE3 doest not exist|not_found|not_found|not_found|LONG BEAM MF2461-2|not_found|RESTRICTED|2011-12-16|not_found|01|135 - Mining Screens - Global|not_found|Long Beam T Plate|not_found|not_found|176,9 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\pedestal big feed\pedestal big feed - plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|12/19/2011 12:00:00 AM|-|S235J2|T. Neubert|71839.1439903408|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PLATE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|PEDESTAL BIG|not_found|RESTRICTED|2011-12-19|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Big Feed Plate|not_found|not_found|63.6 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\pedestal small disch\pedestal small disch - plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|11/11/2011 12:00:00 AM|-|S235J2|T. Neubert|35131.9682330368|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PEDESTAL|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|SMALL 2 SPRINGS H=367|not_found|RESTRICTED|2011-11-11|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Small Disch Plate|not_found|not_found|26,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\pedestal small feed\pedestal small feed - plate.ipt|Title doest not exist|T. Neubert|not_found|Revision Number doest not exist|11/11/2011 12:00:00 AM|-|S235J2|T. Neubert|35131.9682330368|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|not_found|PEDESTAL|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|not_found|not_found|not_found|not_found|not_found|not_found|SMALL 2 SPRINGS H=155|not_found|RESTRICTED|2011-11-11|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Small Feed Plate|not_found|not_found|26,2 kg
C:\Temp\Test02_versionUpgrad\Mannheim\Isolationframe\Master_001\SINGLE PARTS\MM0379091.ipt|MM0379091|T. Neubert|not_found|01|6/30/2013 12:00:00 AM|MM0379091|S235J2|T. Neubert|3659.33474255731|not_found|M38140 - Standard Screen and Vibrating Spares|MA - METAL FABRICATION - CUT & MACHINED PARTS|YHAM - DESIGN MATERIAL|L SHAPE|not_found|not_found|Z276 - SCREEN - MISCELLANEOUS|TITLE1 doest not exist|DENOMINAÇÃO HD MATERIAL|80 x 80 x 8 L= 380|not_found|not_found|not_found|80 x 80 x 8 L= 380|not_found|RESTRICTED|2013-06-30|not_found|01|135 - Mining Screens - Global|not_found|Pedestal Big Feed L Support|not_found|not_found|3.7 kg
